"","Insp_Number","Pmt_Number","CREATEDATE","ACTUALENDDATE","SO","Tech_Insp","Phy_Insp","PREFIX_INSPTYPE","DSCP_INSPTYPE","NAME_INSPSTATUS","SO_Evl_1","BCSA_Evl_1","Hzd_Svrty_1","Dscp_Hzd","COMMENTS","VERSIONNUMBER","Dscp_ImChkLstCtgy","AddressLine1_Insp","AddressLine2_Insp","AddressLine3_Insp","StreetType_Insp","City_Insp","Region_Insp","Province_Insp","PostalCode_Insp","Site_Lat","Site_Lon","RAP_Score","AppldDate_Pmt","PM_PERMIT_TYPE","PMTCLASS","PMTSTATUS","Pmt_Holder"
"2468","BPVOP-084094-2013","4579228","10/23/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NE BC",NA,"","Out Of Province","Lower Mainland North","BC","",NA,NA,415,"11/18/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"2469","BPVOP-475428-2015","4583341","11/9/2015","11/9/2015","Terry Behm","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","2155","FERRY",NA,"Avenue","Prince George","Northern","BC","V2N5E8",53,-12,NA,"11/25/2010","BPV - Operating","Refrigeration","Active","Loblaws Inc"
"2470","BPVOP-475408-2015","4583342","11/9/2015","11/9/2015","Terry Behm","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","2_Physical Inspection","","0 - Compliant","","",1,"","2155","FERRY",NA,"Avenue","Prince George","Northern","BC","V2N5E8",53,-12,NA,"11/25/2010","BPV - Operating","Refrigeration","Active","Loblaws Inc"
"2471","BPVOP-056637-2013","4585882","8/29/2013","12/23/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS BWS 16124",NA,"","Fort St. John","Northern","BC","",NA,NA,414,"11/30/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","C&J Energy Services, Inc."
"2472","BPVOP-115992-2013","4587697","12/24/2013","12/22/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","Precision Drilling (FSJ/F. Nelson)",NA,"Field","Out Of Province","Lower Mainland North","BC","",NA,NA,380,"12/2/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Precision Drilling, A Div Of Precision Drilling Canada"
"2473","BPVOP-489244-2015","4588716","12/3/2015","12/1/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","1771","HUNGERFORD",NA,"Drive","Houston","Northern","BC","V0J1Z1",54.3887399,-126.6505626,NA,"12/3/2010","BPV - Operating","Hot Water Boiler","Active","School District 54"
"2474","BPVOP-489218-2015","4588720","12/3/2015","12/1/2015","Marcel Gauthier","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"","1771","HUNGERFORD",NA,"Drive","Houston","Northern","BC","V0J1Z1",54.3887399,-126.6505626,NA,"12/3/2010","BPV - Operating","Hot Water Boiler","Active","School District 54"
"2475","BPVOP-417076-2015","4589795","8/3/2015","6/23/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Inspection Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","","Contractor will test",1,"Checklist for Boiler Technology","1050","BEACH",NA,"Avenue","Vancouver","Lower Mainland North","BC","V6G1Z4",49,-12,NA,"12/6/2010","BPV - Operating","Hot Water Boiler","Active","Vancouver Board Of Parks & Recreation, Po # 4500510243"
"2476","BPVOP-333215-2015","4591459","3/13/2015","3/13/2015","Markus Kootnikoff","BP","Y","BPVOP","BPV Operating: Re-Inspection Assessment - REF/PV","Passed","2_Physical Inspection","","2 - Minor","","",1,"","25","ALDRIDGE",NA,"Avenue","Trail","Interior","BC","V1R4L6",NA,NA,NA,"12/8/2010","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Teck Metals Ltd"
"2477","BPVSP-203394-2014","4611366","6/20/2014","7/14/2015","Vladimir Revenko","BP","Y","BPVSP","BPV Special Plant Registration & Operation: General Supervision Audit Assessment","Passed","2_Physical Inspection","","0 - Compliant","","",NA,"","5775","272",NA,"Street","Langley","Lower Mainland South","BC","V4W0B1",49,-12,NA,"12/20/2010","BPV - Special Plant Registration & Operation","General Supervision or Risk Assessed","Expired","Klondike Cold Storage"
"2478","BPVOP-499503-2015","4612977","12/20/2015","11/26/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - Boiler","Failed","2_Physical Inspection","","2 - Minor","No valid operating permit","",1,"","1247","DAVIE",NA,"Street","Vancouver","Lower Mainland North","BC","V6E1N4",49,-12,NA,"12/22/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Wd Service Enterprise Ltd"
"2479","BPVOP-421756-2015","4615400","8/12/2015","8/7/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","","See Remarks",1,"Checklist for Boiler Technology","1150","CHESTNUT",NA,"Street","Vancouver","Lower Mainland North","BC","V6J3J9",49,-12,NA,"12/26/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Active","City Of Vancouver"
"2480","BPVOP-143171-2014","4617554","2/28/2014","2/18/2015","Richard Strebchuk","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","HORIZON DRILLING Unit 14-0053",NA,"","Out Of Province","Lower Mainland North","BC","",NA,NA,380,"12/31/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Horizon Drilling"
"2481","BPVOP-026083-2013","4617574","6/15/2013","10/15/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","AKITA DRILL 1",NA,"","Fort St. John","Northern","BC","",NA,NA,414,"12/31/2010","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Akita Drilling Ltd."
"2482","BPVOP-002776-2013","4620169","4/18/2013","10/5/2015","Richard Strebchuk","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS DRILL RIG C-86",NA,"","Fort St. John","Northern","BC","",NA,NA,485,"1/6/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Nabors Drilling"
"2483","BPVOP-470419-2015","4620169","10/31/2015","11/18/2015","Richard Strebchuk","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","NABORS DRILL RIG C-86",NA,"","Fort St. John","Northern","BC","",NA,NA,485,"1/6/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Nabors Drilling"
"2484","BPVOP-002970-2013","4621245","4/18/2013","10/15/2015","Asif Zuberi","BP","Y","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Passed","","4_Mandatory","1 - Insignificant","","",NA,"","","AKITA DRILLING RIG #44",NA,"","Out Of Province","Northern","BC","",NA,NA,485,"1/20/2015","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Akita Drilling Ltd."
"2485","BPVOP-461000-2015","4621245","10/16/2015","12/15/2015","Asif Zuberi","BP","N","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Cancelled","","4_Mandatory","","","",NA,"","","AKITA DRILLING RIG #44",NA,"","Out Of Province","Northern","BC","",NA,NA,485,"1/20/2015","BPV - Operating","Thermal Fluid & Steam Boiler","Cancelled","Akita Drilling Ltd."
"2486","BPVOP-436498-2015","4632528","9/4/2015","9/1/2015","Richard Naysmith","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","3 - Moderate","Safety valve discharge piping is required to discharge the contents of pressure retaining equipment during an over pressure incident. During my inspection I found that the discharge piping outlet had minimal clearance with the mechanical room floor. This","",1,"","34250","TOWNSHIPLINE",NA,"Road","Abbotsford","Lower Mainland South","BC","",49.0885252,-122.2780983,NA,"1/12/2011","BPV - Operating","Hot Water Boiler","Active","Calais Farms Ltd"
"2487","BPVOP-484813-2015","4637998","11/25/2015","11/19/2015","Richard Naysmith","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","","Hot water heating system working pressure",1,"Non-Compliances for Boiler Technology","9100","CHARLES",NA,"Street","Chilliwack","Lower Mainland South","BC","V2P5K7",49,-12,219,"1/21/2011","BPV - Operating","Hot Water Boiler","Expired","Fraser Valley Care Centre Management Ltd."
"2488","BPVOP-411285-2015","4640071","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","1 - Insignificant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Refrigeration","Active","Brookfield GIS, Workplace Solutions Inc."
"2489","BPVOP-411286-2015","4640072","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","1 - Insignificant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Refrigeration","Active","Brookfield GIS, Workplace Solutions Inc."
"2490","BPVOP-411288-2015","4640073","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","1 - Insignificant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Refrigeration","Active","Brookfield GIS, Workplace Solutions Inc."
"2491","BPVOP-411265-2015","4640074","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2492","BPVOP-411264-2015","4640075","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2493","BPVOP-411275-2015","4640076","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Unfired Pressure Vessel - Designated","Active","Brookfield GIS, Workplace Solutions Inc."
"2494","BPVOP-411273-2015","4640077","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Unfired Pressure Vessel - Designated","Active","Brookfield GIS, Workplace Solutions Inc."
"2495","BPVOP-411269-2015","4640090","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Brookfield GIS, Workplace Solutions Inc."
"2496","BPVOP-411271-2015","4640091","7/21/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","4000","SEYMOUR",NA,"Place","Victoria","Vancouver Island","BC","V8X4S8",48,-12,NA,"1/25/2011","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Brookfield GIS, Workplace Solutions Inc."
"2497","BPVOP-368610-2015","4641075","5/24/2015","5/13/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Compliance Assessment - REF/PV","Passed","2_Physical Inspection","","2 - Minor","","The Standard Operating Procedures, seem t",1,"Non-Compliances for Boiler Technology","800","ROBSON",NA,"Street","Vancouver","Lower Mainland North","BC","V6Z3B7",49,-12,NA,"1/26/2011","BPV - Operating","Refrigeration","Active","Brookfield GIS, Workplace Solutions Inc."
"2498","BPVOP-368613-2015","4641075","5/24/2015","5/13/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Miscellaneous Assessment - REF/PV","Failed","2_Physical Inspection","","2 - Minor","","",1,"Checklist for Boiler Technology","800","ROBSON",NA,"Street","Vancouver","Lower Mainland North","BC","V6Z3B7",49,-12,NA,"1/26/2011","BPV - Operating","Refrigeration","Active","Brookfield GIS, Workplace Solutions Inc."
"2499","BPVOP-416896-2015","4641090","7/31/2015","7/21/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","Shell side sludge","",1,"Checklist for Boiler Technology","655","12TH",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5Z4R4",49,-12,NA,"1/26/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2500","BPVOP-149210-2014","4641091","3/13/2014","7/22/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: RAP Assessment (for recertification inspections) - Boiler","Passed","2_Physical Inspection","4_Mandatory","2 - Minor","Replace safety valve","",NA,"","655","12TH",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5Z4R4",49,-12,451,"1/26/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2501","BPVOP-416901-2015","4641092","7/31/2015","7/23/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Failed","2_Physical Inspection","","2 - Minor","","See remarks",1,"Checklist for Boiler Technology","655","12TH",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5Z4R4",49,-12,NA,"1/26/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2502","BPVOP-416906-2015","4641092","7/31/2015","10/31/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","1 - Insignificant","","",2,"Checklist for Boiler Technology","655","12TH",NA,"Avenue","Vancouver","Lower Mainland North","BC","V5Z4R4",49,-12,311,"1/26/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2503","BPVOP-501282-2015","4641995","12/23/2015","12/18/2015","Markus Kootnikoff","BP","Y","BPVOP","BPV Operating: Re-Inspection Assessment - Boiler","Passed","2_Physical Inspection","","2 - Minor","","Fittings/piping shall show pressure ratin",1,"Non-Compliances for Boiler Technology","1890","KELLY DOUGLAS",NA,"Road","Kamloops","Interior","BC","V2C5S5",50,-12,NA,"1/27/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Expired","Kal Tire Band & Lug Plant"
"2504","BPVOP-329329-2015","4642876","3/5/2015","3/5/2015","Paramjit Banga","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"","7520","CONRAD",NA,"Street","Burnaby","Lower Mainland North","BC","V5A2H7",49,-12,NA,"1/28/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","Diamond Pre-Cast Concrete Ltd"
"2505","BPVOP-421768-2015","4644157","8/12/2015","8/5/2015","Robert Collins","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","2_Physical Inspection","","1 - Insignificant","","",1,"Checklist for Boiler Technology","3700","WILLINGDON",NA,"Avenue","Burnaby","Lower Mainland North","BC","V5G3H2",49,-12,NA,"2/1/2011","BPV - Operating","Thermal Fluid & Steam Boiler","Active","BCIT"
"2506","BPVOP-387359-2015","4663990","6/22/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","1515","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8W3C8",48,-12,NA,"2/15/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2507","BPVOP-386208-2015","4663991","6/18/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","1515","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8W3C8",48,-12,NA,"2/15/2011","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Brookfield GIS, Workplace Solutions Inc."
"2508","BPVOP-387336-2015","4663992","6/22/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","1 - Insignificant","","",1,"Checklist for Boiler Technology","1515","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8W3C8",48,-12,NA,"2/15/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2509","BPVOP-393922-2015","4663993","7/6/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","1 - Insignificant","","",1,"Checklist for Boiler Technology","1810","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8T4J1",48,-12,NA,"2/15/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2510","BPVOP-387345-2015","4663994","6/22/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - Boiler","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","1515","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8W3C8",48,-12,NA,"2/15/2011","BPV - Operating","Hot Water Boiler","Active","Brookfield GIS, Workplace Solutions Inc."
"2511","BPVOP-386219-2015","4663995","6/18/2015","6/9/2015","Trevor Emsley","BP","Y","BPVOP","BPV Operating: Re-Certification Assessment - REF/PV","Passed","","","0 - Compliant","","",1,"Checklist for Boiler Technology","1515","BLANSHARD",NA,"Street","Victoria","Vancouver Island","BC","V8W3C8",48,-12,NA,"2/15/2011","BPV - Operating","Unfired Pressure Vessel - Regular","Active","Brookfield GIS, Workplace Solutions Inc."
